_Input;_Num;_pageUrl;_resultNumber;_Source;_widgetName;City;Company;Display Sheet ;Id;Industry;Metro;Rank (copy);State L;State S;Url;Workers (bin);Growth;Metric Calculation;Rank;Rev;Revenue;Revenue (copy);Workers;Workers (copy);Yrs On List
;1396;http://www.inc.com/inc5000list/json/inc5000_2014.json;1396;Inc5000 Company List;Inc5000 Company List;Issaquah;HydroPeptide;Company;25125;Consumer Products & Services;Seattle;01/01/1396;Washington;WA;hydropeptide;30;307,0807;262243,566666667;1396;262243,566666667;7867307;7,87M;30;30;1
;4869;http://www.inc.com/inc5000list/json/inc5000_2014.json;4869;Inc5000 Company List;Inc5000 Company List;Wenatchee;Express Locations;Company;24807;Consumer Products & Services;Wenatchee WA;01/01/4869;Washington;WA;express-locations;700;46,778;88736,352353780;4869;88736,352353780;62204183;62,20M;701;701;1
;4791;http://www.inc.com/inc5000list/json/inc5000_2014.json;4791;Inc5000 Company List;Inc5000 Company List;Tempe;Higher Ed Growth;Company;25412;Education;Phoenix;01/01/4791;Arizona;AZ;higher-ed-growth;10;48,9352;471828,176470588;4791;471828,176470588;8021079;8,02M;17;17;1
;2156;http://www.inc.com/inc5000list/json/inc5000_2014.json;2156;Inc5000 Company List;Inc5000 Company List;Santa Monica;ArborBridge Group;Company;24914;Education;Los Angeles;01/01/2156;California;CA;arborbridge-group;20;184,4515;141431,863636364;2156;141431,863636364;3111501;3,11M;22;22;1
;1242;http://www.inc.com/inc5000list/json/inc5000_2014.json;1242;Inc5000 Company List;Inc5000 Company List;Carlsbad;Ducerus;Company;26330;Education;San Diego;01/01/1242;California;CA;ducerus;30;350,5503;110930,419354839;1242;110930,419354839;3438843;3,44M;31;31;1
;4094;http://www.inc.com/inc5000list/json/inc5000_2014.json;4094;Inc5000 Company List;Inc5000 Company List;St. Petersburg;Focus School Software;Company;25897;Education;Tampa;01/01/4094;Florida;FL;focus-school-software;50;71,622;58465,345454545;4094;58465,345454545;3215594;3,22M;55;55;1
;3396;http://www.inc.com/inc5000list/json/inc5000_2014.json;3396;Inc5000 Company List;Inc5000 Company List;Tampa;Link-Systems International;Company;25648;Education;Tampa;01/01/3396;Florida;FL;link-systems-international;140;98,53;63067,028571429;3396;63067,028571429;8829384;8,83M;140;140;1
;1303;http://www.inc.com/inc5000list/json/inc5000_2014.json;1303;Inc5000 Company List;Inc5000 Company List;Braintree;MindMax;Company;25122;Education;Boston;01/01/1303;Massachusetts;MA;mindmax;0;331,2689;647750,4;1303;647750,4;3238752;3,24M;5;5;1
;3219;http://www.inc.com/inc5000list/json/inc5000_2014.json;3219;Inc5000 Company List;Inc5000 Company List;Springfield;Little Sunshine's Playhouse;Company;25938;Education;Springfield MO;01/01/3219;Missouri;MO;little-sunshines-playhouse;180;107,8446;32705,7;3219;32705,7;5887026;5,89M;180;180;1
;4187;http://www.inc.com/inc5000list/json/inc5000_2014.json;4187;Inc5000 Company List;Inc5000 Company List;Albany;Commercial Capital Training Group;Company;26588;Education;Albany-Schenectady-Troy NY;01/01/4187;New York;NY;commercial-capital-training-group;20;68,5653;83729,962962963;4187;83729,962962963;2260709;2,26M;27;27;1
;1427;http://www.inc.com/inc5000list/json/inc5000_2014.json;1427;Inc5000 Company List;Inc5000 Company List;New York;Stratus Prep;Company;26511;Education;New York City;01/01/1427;New York;NY;stratus-prep;10;298,999;401902,9;1427;401902,9;4019029;4,02M;10;10;1
;2622;http://www.inc.com/inc5000list/json/inc5000_2014.json;2622;Inc5000 Company List;Inc5000 Company List;New York;Knowledge Delivery Systems;Company;25471;Education;New York City;01/01/2622;New York;NY;knowledge-delivery-systems;40;143,341;185813,772727273;2622;185813,772727273;8175806;8,18M;44;44;1
;4535;http://www.inc.com/inc5000list/json/inc5000_2014.json;4535;Inc5000 Company List;Inc5000 Company List;Henrietta;ClickSpark;Company;25635;Education;Rochester NY;01/01/4535;New York;NY;clickspark;130;56,8471;57159,702898551;4535;57159,702898551;7888039;7,89M;138;138;1
;3162;http://www.inc.com/inc5000list/json/inc5000_2014.json;3162;Inc5000 Company List;Inc5000 Company List;Charlotte;Thinkgate;Company;26503;Education;Charlotte;01/01/3162;North Carolina;NC;thinkgate;50;110,8946;222660,563636364;3162;222660,563636364;12246331;12,25M;55;55;1
;3350;http://www.inc.com/inc5000list/json/inc5000_2014.json;3350;Inc5000 Company List;Inc5000 Company List;Akron;Epiphany Management Group;Company;25808;Education;Akron OH;01/01/3350;Ohio;OH;epiphany-management-group;70;100,2368;67797,493333333;3350;67797,493333333;5084812;5,08M;75;75;1
;1409;http://www.inc.com/inc5000list/json/inc5000_2014.json;1409;Inc5000 Company List;Inc5000 Company List;Columbus;eSchoolView;Company;26315;Education;Columbus OH;01/01/1409;Ohio;OH;eschoolview;10;304,2143;150266,666666667;1409;150266,666666667;2254000;2,25M;15;15;1
;2308;http://www.inc.com/inc5000list/json/inc5000_2014.json;2308;Inc5000 Company List;Inc5000 Company List;Huron;N2Y;Company;25041;Education;Sandusky OH;01/01/2308;Ohio;OH;n2y;20;168,7316;380840,689655172;2308;380840,689655172;11044380;11,04M;29;29;1
;2316;http://www.inc.com/inc5000list/json/inc5000_2014.json;2316;Inc5000 Company List;Inc5000 Company List;Pittsburgh;Think Through Learning;Company;25996;Education;Pittsburgh PA;01/01/2316;Pennsylvania;PA;think-through-learning;130;167,5724;103444,129770992;2316;103444,129770992;13551181;13,55M;131;131;1
;4957;http://www.inc.com/inc5000list/json/inc5000_2014.json;4957;Inc5000 Company List;Inc5000 Company List;Cranston;A Child's University;Company;24654;Education;Providence-New Bedford-Fall River RI-MA;01/01/4957;Rhode Island;RI;a-childs-university;90;43,8377;24197,944444444;4957;24197,944444444;2177815;2,18M;90;90;1
;1458;http://www.inc.com/inc5000list/json/inc5000_2014.json;1458;Inc5000 Company List;Inc5000 Company List;Austin;Double Line Partners;Company;24652;Education;Austin;01/01/1458;Texas;TX;double-line-partners;70;293,4149;201533,333333333;1458;201533,333333333;15115000;15,12M;75;75;1
;2996;http://www.inc.com/inc5000list/json/inc5000_2014.json;2996;Inc5000 Company List;Inc5000 Company List;Dallas;ExamSoft Worldwide;Company;25059;Education;Dallas;01/01/2996;Texas;TX;examsoft-worldwide;10;119,5372;643942,6;2996;643942,6;9659139;9,66M;15;15;1
;4510;http://www.inc.com/inc5000list/json/inc5000_2014.json;4510;Inc5000 Company List;Inc5000 Company List;Lehi;OptionsAnimal;Company;26136;Education;Provo-Orem UT;01/01/4510;Utah;UT;optionsanimal;30;57,3545;144626,161290323;4510;144626,161290323;4483411;4,48M;31;31;1
;3914;http://www.inc.com/inc5000list/json/inc5000_2014.json;3914;Inc5000 Company List;Inc5000 Company List;Bellevue;Chess4Life;Company;25780;Education;Seattle;01/01/3914;Washington;WA;chess4life;70;77,9305;28964,142857143;3914;28964,142857143;2027490;2,03M;70;70;1
;1375;http://www.inc.com/inc5000list/json/inc5000_2014.json;1375;Inc5000 Company List;Inc5000 Company List;Trussville;SPOC Automation;Company;25116;Energy;Birmingham-Hoover AL;01/01/1375;Alabama;AL;spoc-automation;60;311,3011;521324,876923077;1375;521324,876923077;33886117;33,89M;65;65;1
;2381;http://www.inc.com/inc5000list/json/inc5000_2014.json;2381;Inc5000 Company List;Inc5000 Company List;Little Rock;Viridian;Company;25683;Energy;Little Rock-North Little Rock-Conway AR;01/01/2381;Arkansas;AR;viridian;20;161,887;115073,695652174;2381;115073,695652174;2646695;2,65M;23;23;1
;3134;http://www.inc.com/inc5000list/json/inc5000_2014.json;3134;Inc5000 Company List;Inc5000 Company List;Los Angeles;ReGreen;Company;26073;Energy;Los Angeles;01/01/3134;California;CA;regreen;40;112,691;362000;3134;362000;14480000;14,48M;40;40;1
;3548;http://www.inc.com/inc5000list/json/inc5000_2014.json;3548;Inc5000 Company List;Inc5000 Company List;Yorba Linda;Cortech Engineering;Company;25909;Energy;Los Angeles;01/01/3548;California;CA;cortech-engineering;50;92,1649;368561,339622642;3548;368561,339622642;19533751;19,53M;53;53;1
;1977;http://www.inc.com/inc5000list/json/inc5000_2014.json;1977;Inc5000 Company List;Inc5000 Company List;San Jose;Clean Solar;Company;25341;Energy;San Jose;01/01/1977;California;CA;clean-solar;40;205,9927;183073,170731707;1977;183073,170731707;7506000;7,51M;41;41;1
;4204;http://www.inc.com/inc5000list/json/inc5000_2014.json;4204;Inc5000 Company List;Inc5000 Company List;Auburn;Flyers Energy;Company;25718;Energy;Truckee-Grass Valley CA;01/01/4204;California;CA;flyers-energy;450;67,9592;4395382,01555556;4204;4395382,01555556;1977921907;1.977,92M;450;450;1
;1503;http://www.inc.com/inc5000list/json/inc5000_2014.json;1503;Inc5000 Company List;Inc5000 Company List;Denver;Canary;Company;26270;Energy;Denver;01/01/1503;Colorado;CO;canary;360;285,2081;274561,712707182;1503;274561,712707182;99391340;99,39M;362;362;1
;1616;http://www.inc.com/inc5000list/json/inc5000_2014.json;1616;Inc5000 Company List;Inc5000 Company List;Washington;AtSite;Company;26312;Energy;Washington DC;01/01/1616;District of Columbia;DC;atsite;40;263,5811;226775;1616;226775;9071000;9,07M;40;40;1
;1478;http://www.inc.com/inc5000list/json/inc5000_2014.json;1478;Inc5000 Company List;Inc5000 Company List;Cataumet;DASECO Electrical;Company;24818;Energy;Barnstable Town MA;01/01/1478;Massachusetts;MA;daseco-electrical;10;289,7629;188069,818181818;1478;188069,818181818;2068768;2,07M;11;11;1
;3408;http://www.inc.com/inc5000list/json/inc5000_2014.json;3408;Inc5000 Company List;Inc5000 Company List;Lawrence;Solectria Renewables;Company;22846;Energy;Boston;01/01/3408;Massachusetts;MA;solectria-renewables;190;97,883;315058,262886598;3408;315058,262886598;61121303;61,12M;194;194;1
;1436;http://www.inc.com/inc5000list/json/inc5000_2014.json;1436;Inc5000 Company List;Inc5000 Company List;Bozeman;Energy 1;Company;24814;Energy;Bozeman MT;01/01/1436;Montana;MT;energy-1;0;297,0451;299490,222222222;1436;299490,222222222;2695412;2,70M;9;9;1
;3207;http://www.inc.com/inc5000list/json/inc5000_2014.json;3207;Inc5000 Company List;Inc5000 Company List;Columbus;ARCOS;Company;26416;Energy;Columbus OH;01/01/3207;Ohio;OH;arcos;30;108,4946;254711,542857143;3207;254711,542857143;8914904;8,91M;35;35;1
;4469;http://www.inc.com/inc5000list/json/inc5000_2014.json;4469;Inc5000 Company List;Inc5000 Company List;Troy;The RW Earhart Company;Company;26011;Energy;Greenville OH;01/01/4469;Ohio;OH;the-rw-earhart-company;110;58,8988;2838907,56302521;4469;2838907,56302521;337830000;337,83M;119;119;1
;2380;http://www.inc.com/inc5000list/json/inc5000_2014.json;2380;Inc5000 Company List;Inc5000 Company List;Toledo;NZR Retail of Toledo;Company;25253;Energy;Toledo OH;01/01/2380;Ohio;OH;nzr-retail-of-toledo;260;161,9483;292846,059701493;2380;292846,059701493;78482744;78,48M;268;268;1
;3151;http://www.inc.com/inc5000list/json/inc5000_2014.json;3151;Inc5000 Company List;Inc5000 Company List;Somerset;Somerset Regional Water Resources;Company;25320;Energy;Somerset PA;01/01/3151;Pennsylvania;PA;somerset-regional-water-resources;250;111,4443;291223,231075697;3151;291223,231075697;73097031;73,10M;251;251;1
;3691;http://www.inc.com/inc5000list/json/inc5000_2014.json;3691;Inc5000 Company List;Inc5000 Company List;Franklin;Eco-Energy Global Biofuels;Company;25932;Energy;Nashville;01/01/3691;Tennessee;TN;eco-energy-global-biofuels;100;86,5446;37970550,4587156;3691;37970550,4587156;4138790000;4.138,79M;109;109;1
;2267;http://www.inc.com/inc5000list/json/inc5000_2014.json;2267;Inc5000 Company List;Inc5000 Company List;Fort Worth;A-Apex Heating and Air;Company;24892;Energy;Dallas;01/01/2267;Texas;TX;a-apex-heating-and-air;50;172,1708;129956,58;2267;129956,58;6497829;6,50M;50;50;1
;4607;http://www.inc.com/inc5000list/json/inc5000_2014.json;4607;Inc5000 Company List;Inc5000 Company List;Houston;CAMS;Company;25500;Energy;Houston;01/01/4607;Texas;TX;cams;400;54,6582;142847,8575;4607;142847,8575;57139143;57,14M;400;400;1
;2123;http://www.inc.com/inc5000list/json/inc5000_2014.json;2123;Inc5000 Company List;Inc5000 Company List;Pewaukee;SunVest Solar;Company;26361;Energy;Milwaukee-Waukesha-West Allis WI;01/01/2123;Wisconsin;WI;sunvest-solar;0;188,0701;880064;2123;880064;7040512;7,04M;8;8;1
;4899;http://www.inc.com/inc5000list/json/inc5000_2014.json;4899;Inc5000 Company List;Inc5000 Company List;Huntsville;Brockwell Technologies;Company;25310;Engineering;Huntsville AL;01/01/4899;Alabama;AL;brockwell-technologies;50;45,849;143584,148148148;4899;143584,148148148;7753544;7,75M;54;54;1
